Step,Reward1,Reward2
399,0.907364,1
400,0.3049199,1
401,0.9647295,1
402,0.9744208,1
403,0,0
404,0,0
405,0.4120412,1
406,0.3880749,1
407,0.9188269,1
408,0.3424218,1
409,0.9381532,1
410,0,0
411,0.9829978,1
412,0,0
413,0.8343704,1
414,0.3474193,1
415,0,0
416,0,0
417,0.2173373,1
418,0,0
419,0,0
420,0.6093589,1
421,0,0
422,1.035894,1
423,0,0
424,0,0
425,0.8648714,1
426,0.1246321,1
427,0,0
428,0,0
429,3.648177E-07,1
430,0.3872486,1
431,0.01041422,1
432,0,0
433,0,0
434,0,0
435,0.9180032,1
436,0.006856751,1
437,0.03542344,1
438,0,0
439,0,0
440,0,0
441,0,0
442,0.6275114,1
443,0,0
444,1.210578,1
445,0,0
446,0.7577442,1
447,1.264547,1
448,2.683852E-05,1
449,0.3414976,1
450,1.196208,1
451,0.5519143,1
452,0,0
453,0,0
454,0.3088883,1
455,0,0
456,0,0
457,0,0
458,0,0
459,0,0
460,0.216615,1
461,0,1
462,0,0
463,0.7597648,1
464,0,0
465,0,0
466,1.097929,1
467,0.7157822,1
468,0,0
469,0,0
470,1.142425,1
471,0,0
472,0,0
473,0.9520975,1
474,0,0
475,0,0
476,0,0
477,0.5968808,1
478,0.8596581,1
479,0.9991979,1
480,1.028507,1
481,0,1
482,0,0
483,0.00941599,1
484,0.3738997,1
485,0,0
486,0,0
487,1.042471,1
488,0,0
489,0,0
490,0.8044885,1
491,0,0
492,1.253536,1
493,0,0
494,0,0
495,0,0
496,1.04159,1
497,0,0
498,0,0
499,0,0
500,0.9203616,1
501,0,0
502,0,0
503,0,0
504,0,0
505,0,1
506,0,1
507,0,0
508,0,0
509,0.4799391,1
510,0,0
511,0.812858,1
512,0,0
513,0,0
514,0.3896048,1
515,0,0
516,0,0
517,0,0
518,0.1892805,1
519,0,0
520,1.081346,1
521,0.05704742,1
522,0,0
523,0,0
524,0.2702418,1
525,0,0
526,0,0
527,0,0
528,0,0
529,0.8598211,1
530,0,0
531,0.5198958,1
532,0,0
533,0.4947998,1
534,0,0
535,0.334709,1
536,0,0
537,0,0
538,1.58517,1
539,0,0
540,0,0
541,0.0641038,1
542,0.2983567,1
543,0,0
544,0,0
545,0.2771866,1
546,0.3603655,1
547,1.03877E-06,1
548,1.406332,1
549,0.0008207595,1
550,0,0
551,0.8045429,1
552,0.1415132,1
553,0.9232482,1
554,0.9735742,1
555,0.9204683,1
556,0,0
557,1.241096,1
558,0,0
559,0.0005841709,1
560,0,0
561,0,0
562,0.6041707,1
563,0,0
564,0,0
565,0,0
566,0,0
567,0.3212135,1
568,0.9246267,1
569,1.130408,1
570,0.0002891625,1
571,0,0
572,0.4477445,1
573,0,1
574,0.8862811,1
575,0,0
576,1.110599,1
577,0,0
578,0.4335924,1
579,0.340724,1
580,0.5905061,1
581,0.002901298,1
582,0.9856814,1
583,0,0
584,0,0
585,0.9170577,1
586,0,0
587,1.141748,1
588,0,0
589,0,0
590,0,0
591,0,0
592,0,0
593,0.4334927,1
594,0,0
595,1.096717,1
596,0,0
597,1.146137,1
598,0,0
599,0,0
600,0,0
601,1.212665,1
602,0.5867213,1
603,1.075125,1
604,0.3121998,1
605,0.4377535,1
606,0,0
607,0,0
608,0,0
609,0,0
610,0.388143,1
611,0,0
612,1.390568,1
613,0.8894092,1
614,0,0
615,0,0
616,0,0
617,0,0
618,1.177012,1
619,0,0
620,0.9819419,1
621,0.8387172,1
622,0.8287707,1
623,0.001251778,1
624,0,0
625,0,0
626,1.969938E-07,1
627,0.2948554,1
628,0.2959891,1
629,0.3784521,1
630,0,0
631,0,0
632,0.4982645,1
633,0.5604096,1
634,1.050628,1
635,0.8518755,1
636,0,0
637,0.9236008,1
638,1.160394,1
639,0,0
640,1.176802,1
641,0,0
642,0.6538654,1
643,0.7348675,1
644,0,0
645,0,0
646,0.7863626,1
647,0.2077258,1
648,0.8027146,1
649,1.154156,1
650,0,0
651,0.7932914,1
652,0,0
653,0,0
654,0,0
655,0,0
656,1.056107,1
657,0,0
658,0.08307901,1
659,0.3816322,1
660,0.4960276,1
661,0,0
662,1.283081,1
663,0,0
664,0.9365881,1
665,0,0
666,1.039103,1
667,0.7633209,1
668,0.3890154,1
669,0.4865308,1
670,0.9048614,1
671,0,0
672,0.7907662,1
673,1.235709,1
674,0.006815843,1
675,0.6870018,1
676,0,0
677,0.2457579,1
678,0.4989322,1
679,0,0
680,0.2025126,1
681,0.4012367,1
682,0,0
683,0.9408938,1
684,0,0
685,0.7486812,1
686,0.5383503,1
687,0.3202828,1
688,0,0
689,0,0
690,0.9027284,1
691,0,0
692,0,0
693,0.6043814,1
694,0,0
695,1.013939,1
696,0.4034856,1
697,0,1
698,0,0
699,0,0
700,0,0
701,0,0
702,0,0
703,1.1074,1
704,0.2118256,1
705,0,0
706,0,0
707,0.01043344,1
708,0.3152762,1
709,0.005562091,1
710,0,0
711,0,0
712,0.7501859,1
713,0.001315509,1
714,0,0
715,0.2194446,1
716,0,0
717,0,0
718,0.8909348,1
719,0,0
720,1.146853,1
721,0,0
722,0.2757635,1
723,0.240266,1
724,0.427613,1
725,0,0
726,0,0
727,0,0
728,0.8331705,1
729,0,0
730,1.166606,1
731,1.049672,1
732,0,0
733,0.8503286,1
734,0.5940588,1
735,0,0
736,0.02059747,1
737,0.01008054,1
738,0,0
739,0.6923122,1
740,0.9601607,1
741,0.09835371,1
742,0,0
743,0.1867934,1
744,0,0
745,0,0
746,0,0
747,0.6102182,1
748,0.2480918,1
749,0,0
750,1.19578,1
751,0,0
752,0,0
753,0,0
754,0,0
755,0.3323367,1
756,0,0
757,0.3766099,1
758,0.7185645,1
759,0.8969769,1
760,0.6105012,1
761,0.1837416,1
762,1.040568,1
763,0.5495981,1
764,0,0
765,0,0
766,0,0
767,0.6012536,1
768,0,0
769,0,0
770,0.1731886,1
771,0,0
772,0,0
773,0,0
774,0,0
775,0.5038566,1
776,0.7821727,1
777,0.9150053,1
778,0.3955826,1
779,0.0008587206,1
780,3.730392E-07,1
781,0.2739064,1
782,0.009882026,1
783,0,0
784,0,0
785,0.2445275,1
786,1.401343,1
787,0,0
788,0.8418267,1
789,0.8571965,1
790,0.008637139,1
791,0.3323238,1
792,1.056574E-07,1
793,0.1855729,1
794,0,0
795,0.8970704,1
796,0.7583524,1
797,0,0
798,0.9322011,1
799,0.2607014,1
800,0,0
801,0,0
802,0,0
803,0.8657456,1
804,0,0
805,0,0
806,0,0
807,0,0
808,0,0
809,0.4090846,1
810,0.926528,1
811,0.5443531,1
812,0.6906956,1
813,0,0
814,0,0
815,4.390677E-05,1
816,0.9124196,1
817,0,0
818,1.023167,1
819,0,0
820,0,0
821,0,0
822,0,0
823,0.9764704,1
824,0.3814785,1
825,0,0
826,0,0
827,0.4569432,1
828,0.2630565,1
829,0,0
830,0.7307198,1
831,1.247045,1
832,0,0
833,0.9812397,1
834,0.6235161,1
835,1.138825,1
836,0,0
837,0.06552852,1
838,1.329961,1
839,0.9441287,1
840,0,0
841,0,0
842,1.659906E-07,1
843,0,0
844,0.2200926,1
845,0,0
846,0.7343891,1
847,0.6868548,1
848,0,0
849,1.403453,1
850,0.003008013,1
851,0,0
852,1.128576,1
853,1.139121,1
854,0.3899566,1
855,0,0
856,0,0
857,0.695215,1
858,0,0
859,0.618412,1
860,0,0
861,0,0
862,0,0
863,0.6590397,1
864,0,0
865,0.5225851,1
866,0,0
867,0.9312335,1
868,0,0
869,0.9238452,1
870,0,0
871,1.278555,1
872,0,0
873,0.152115,1
874,0.002868214,1
875,0.8679761,1
876,0.004110728,1
877,0.583009,1
878,0.3432505,1
879,0.9765801,1
880,0.6093212,1
881,0.4464944,1
882,0,0
883,0.3072278,1
884,0,0
885,0.8932579,1
886,0.3906645,1
887,0.3335055,1
888,0.3951517,1
889,0,0
890,0.7221161,1
891,0.5432962,1
892,0.3587244,1
893,0,0
894,0.6570911,1
895,0,0
896,0.002207957,1
897,0,0
898,0.7484513,1
899,0.0733965,1
900,0,0
901,0,0
902,0,0
903,1.091683,1
904,0.8330142,1
905,0.8264089,1
906,0.9760177,1
907,1.105973,1
908,0.2228086,1
909,1.378474,1
910,0.3917187,1
911,1.039222,1
912,0,0
913,0,0
914,0,0
915,0.3417822,1
916,0,0
917,0,0
918,0,0
919,0,0
920,1.168903,1
921,1.098801,1
922,0.5572041,1
923,0,0
924,1.013802,1
925,1.1999,1
926,0.8979784,1
927,0.9640361,1
928,0,0
929,0.007964277,1
930,0.3912008,1
931,0,0
932,0,0
933,0,0
934,0,0
935,0,0
936,0.6747204,1
937,0,0
938,0.8091159,1
939,0,0
940,0.6442835,1
941,0.9740579,1
942,0,0
943,0.405137,1
944,1.188338,1
945,0.4003978,1
946,0.8591058,1
947,0,0
948,0,0
949,1.274845,1
950,1.077291,1
951,0.1800715,1
952,0.2901357,1
953,0.05084158,1
954,0,0
955,1.274897,1
956,0,0
957,0.6980281,1
958,0,0
959,0.9104118,1
960,0,0
961,0.01657712,1
962,0,0
963,0.2240434,1
964,0.2862829,1
965,0,0
966,0,1
967,0,0
968,0.6527344,1
969,0.6703227,1
970,0.3512438,1
971,0.9580476,1
972,0,0
973,0.6180189,1
974,0.0825765,1
975,0.1448086,1
976,0,0
977,1.131451,1
978,0.8321549,1
979,0.9788322,1
980,1.219864,1
981,0.7956743,1
982,0.004347084,1
983,0,0
984,0,0
985,0.9484719,1
986,0.7173246,1
987,0.06375796,1
988,0.6539215,1
989,0,0
990,0.8573747,1
991,0.3343725,1
992,0.6166721,1
993,0,0
994,0.002361667,1
995,0.7530827,1
996,0.8748105,1
997,0.8041561,1
998,0,0
999,0,0
1000,0.2104692,1
1001,0,0
1002,1.052394,1
1003,1.025938,1
1004,0,0
1005,0,0
1006,1.142227,1
1007,0.9872752,1
1008,1.001866,1
1009,0.9990349,1
1010,0.4931075,1
1011,0,0
1012,0,0
1013,0.8639383,1
1014,0,0
1015,1.119441,1
1016,0,0
1017,0,0
1018,1.210548,1
1019,0.6503243,1
1020,0.5177902,1
1021,0.1937674,1
1022,0,0
1023,0,0
1024,0.9405732,1
1025,1.137311,1
1026,0.0494719,1
1027,0,0
1028,0,0
1029,0.242342,1
1030,0.1476319,1
1031,0,0
1032,0,0
1033,5.036737E-07,1
1034,0.2233794,1
1035,0.7119319,1
1036,0,0
1037,1.313506,1
1038,1.003614,1
1039,0,0
1040,0,0
1041,0,0
1042,0,0
1043,0,0
1044,0,0
1045,1.202205,1
1046,0,0
1047,0.3724024,1
1048,0,0
1049,0.6154332,1
1050,0.5719074,1
1051,0.8093015,1
1052,0.777745,1
1053,0.8234125,1
1054,0.2145857,1
1055,0.9867194,1
1056,0,0
1057,0,0
1058,0,0
1059,0.5048318,1
1060,1.282329,1
1061,0,0
1062,0.506975,1
1063,0,0
1064,0,0
1065,0.6536583,1
1066,0.2836038,1
1067,0,0
1068,0,0
1069,0,0
1070,0,0
1071,0.02870477,1
1072,0,0
1073,0,0
1074,0.5400946,1
1075,1.335352,1
1076,0.6154326,1
1077,0,0
1078,0,0
1079,0.7155447,1
1080,0,0
1081,0,0
1082,0,0
1083,0,0
1084,0,0
1085,0.537718,1
1086,0.3327242,1
1087,0.9561968,1
1088,0,0
1089,0,0
1090,0,0
1091,1.027305,1
1092,0.5250969,1
1093,1.695286E-06,1
1094,0,0
1095,1.152509,1
1096,0,0
1097,1.174195,1
1098,0.4447472,1
1099,1.247197,1
1100,1.083265,1
1101,0,0
1102,0.239045,1
1103,0,0
1104,1.058375,1
1105,0,0
1106,0.4113668,1
1107,0.3048496,1
1108,0,0
1109,0.1011266,1
1110,0,0
1111,0.8964804,1
1112,0.9391118,1
1113,0.3304569,1
1114,0.4353333,1
1115,0.2330563,1
1116,0.6311966,1
1117,0.6012371,1
1118,0,0
1119,0,0
1120,0,0
1121,0,0
1122,0.768798,1
1123,0.4209069,1
1124,0.8434438,1
1125,0,0
1126,0,0
1127,0,0
1128,0.3746231,1
1129,0,0
1130,0,0
1131,0.4716505,1
1132,0,0
1133,0,0
1134,1.040309,1
1135,0.4208403,1
1136,0,0
1137,0,0
1138,3.943678E-08,1
1139,0,0
1140,0.8164144,1
1141,0.014488,1
1142,0,0
1143,0,0
1144,0,0
1145,0,0
1146,1.078973,1
1147,0,0
1148,0.7928009,1
1149,0.5698591,1
1150,0.726167,1
1151,0,1
1152,1.140741,1
1153,0.9414149,1
1154,0.5224285,1
1155,1.336949,1
1156,0.2336517,1
1157,0.9693714,1
1158,0,0
1159,0,0
1160,0,0
1161,0,0
1162,0,0
1163,0,0
1164,0,0
1165,0.5592388,1
1166,0.1629676,1
1167,0,0
1168,1.099549,1
1169,0,0
