Step,Reward1,Reward2
390,0.03267842,1
391,0,0
392,0,0
393,0,0
394,0,0
395,0.2675931,1
396,2.33909,1
397,0.001470989,1
398,0.9288889,1
399,0,0
400,0,0
401,1.224614,1
402,0,0
403,1.849942,1
404,0.3488012,1
405,0,0
406,0,0
407,0,0
408,0,0
409,0,0
410,1.849625,1
411,0,0
412,0.6182818,1
413,0,0
414,3.45042E-07,1
415,0,0
416,2.264336,1
417,1.864716,1
418,1.751379,1
419,0,0
420,4.581435E-07,1
421,1.5111,1
422,2.167664,1
423,0,0
424,0,0
425,0,0
426,0,0
427,0.0003697224,1
428,0,0
429,4.191065E-06,1
430,0.003129752,1
431,8.982327E-07,1
432,1.105226,1
433,0.02282209,1
434,1.200352E-06,1
435,0,0
436,2.120242,1
437,1.172669,1
438,0,0
439,0,0
440,0,0
441,0.4620239,1
442,0,0
443,2.401644E-06,1
444,0,0
445,0,0
446,0.9845113,1
447,1.950753,1
448,1.885316,1
449,0,0
450,2.25816,1
451,1.070071,1
452,0,0
453,1.108459E-07,1
454,0.0353153,1
455,0,0
456,0.0004614652,1
457,3.442859E-06,1
458,1.922638,1
459,0,0
460,2.026147,1
461,0.8884133,1
462,1.743159,1
463,1.816477,1
464,0.08236401,1
465,1.735877,1
466,2.603621,1
467,1.034837E-06,1
468,1.432987,1
469,1.613693E-06,1
470,0.001110131,1
471,0.004066281,1
472,0,0
473,1.87377,1
474,0.0005655753,1
475,5.809784E-07,1
476,0,0
477,0,0
478,1.988572,1
479,0,0
480,1.453025,1
481,0,0
482,2.203714,1
483,1.624745,1
484,2.026966E-05,1
485,0.0001639614,1
486,0.01071108,1
487,0,0
488,0,0
489,0,0
490,0,0
491,0,0
492,0,0
493,0,0
494,0.001829614,1
495,0.006011623,1
496,0,0
497,0,0
498,0,0
499,0.000213477,1
500,1.831667,1
501,1.861914,1
502,1.821067,1
503,0.300491,1
504,0,0
505,0,0
506,0,0
507,0,0
508,1.576976,1
509,2.210316,1
510,1.374847,1
511,1.570662E-06,1
512,1.367405E-07,1
513,1.758186,1
514,0,0
515,0,0
516,0,0
517,1.755194,1
518,0.008362157,1
519,0,0
520,0,0
521,0,0
522,2.12379,1
523,3.697016E-06,1
524,0.3147131,1
525,1.166245,1
526,0,0
527,1.32296E-06,1
528,3.163224E-05,1
529,0,0
530,0,0
531,0.0009402845,1
532,0,0
533,0.8674897,1
534,9.186491E-07,1
535,0,0
536,0.2769516,1
537,2.314461,1
538,0,0
539,0,0
540,0,0
541,0,0
542,0,0
543,0,0
544,1.912936,1
545,0,0
546,0.5858408,1
547,1.619547E-06,1
548,1.268639,1
549,0,0
550,0,0
551,0,0
552,0,0
553,0,0
554,1.834041,1
555,0,0
556,0.2595298,1
557,0,0
558,1.530806,1
559,1.930778,1
560,1.983488,1
561,0,0
562,0,0
563,0,0
564,0,0
565,1.005035,1
566,0,0
567,2.035747,1
568,1.801435,1
569,0.6406358,1
570,0,0
571,0.9996059,1
572,0,0
573,0,0
574,1.623396,1
575,0,0
576,0,0
577,0,0
578,0,0
579,0,0
580,1.873805,1
581,0,0
582,1.972099,1
583,0,0
584,0.8548043,1
585,0.00094268,1
586,2.048216,1
587,0,0
588,0,0
589,0,0
590,1.462898,1
591,3.172362E-06,1
592,1.713017,1
593,0,0
594,1.047804,1
595,1.796975,1
596,1.339602,1
597,0,0
598,6.801946E-06,1
599,2.069531,1
600,0,0
601,0.0001252788,1
602,2.084028,1
603,0,0
604,0,0
605,0,0
606,0,0
607,0,0
608,0,0
609,0,0
610,1.974293,1
611,0,0
612,0,0
613,0.002522395,1
614,0,0
615,0,0
616,0,0
617,0,0
618,0,0
619,1.844056,1
620,0,0
621,0,0
622,0,0
623,0.5964218,1
624,0.4359443,1
625,0,0
626,0,0
627,0,0
628,1.459725,1
629,1.276919,1
630,2.031402E-05,1
631,0,0
632,1.87293,1
633,0,0
634,0,0
635,0,0
636,0.001755828,1
637,1.918879E-07,1
638,0.8021729,1
639,1.869385,1
640,0,0
641,0,0
642,1.985764,1
643,0,0
644,0,0
645,0,0
646,0,0
647,0.6717473,1
648,0,0
649,1.036724E-07,1
650,0,0
651,0,0
652,0,0
653,0.7643721,1
654,1.303098,1
655,2.033656,1
656,0.4337413,1
657,0,0
658,0,0
659,1.219483,1
660,6.010701E-06,1
661,1.989367,1
662,0,0
663,0,0
664,0,0
665,1.507323,1
666,0,0
667,0.9329619,1
668,0,0
669,0,0
670,0,0
671,0.6229442,1
672,1.25098,1
673,0,0
674,1.562823,1
675,0.6142873,1
676,0.174188,1
677,0,0
678,2.114877,1
679,0,0
680,0,0
681,1.973806,1
682,1.660423,1
683,1.071449,1
684,0,0
685,2.808031E-05,1
686,0,0
687,1.189213,1
688,0.1181589,1
689,1.833848,1
690,1.949989,1
691,1.265974,1
692,5.244509E-07,1
693,2.719775E-06,1
694,2.124799,1
695,0,0
696,2.022139,1
697,0,0
698,0.9966528,1
699,1.22099E-06,1
700,0,0
701,0.005001605,1
702,2.103726,1
703,0.7546581,1
704,0,0
705,2.154596,1
706,0,0
707,1.773096,1
708,0,0
709,2.134921,1
710,0.0001522553,1
711,0,0
712,0,0
713,0,0
714,4.814165E-07,1
715,0,0
716,0,0
717,1.77314,1
718,4.716665E-07,1
719,0,0
720,2.180383,1
721,0,0
722,1.028207E-07,1
723,0,0
724,8.550648E-06,1
725,1.799862E-06,1
726,0,0
727,0,0
728,0,0
729,0,0
730,0,0
731,0,0
732,1.300354,1
733,1.545159E-05,1
734,0,0
735,0,0
736,1.710159,1
737,2.265876,1
738,0,0
739,0,0
740,1.952422,1
741,0.7609127,1
742,0.0004162671,1
743,1.378678,1
744,1.810163,1
745,3.783207E-08,1
746,0.0004707602,1
747,0,0
748,0,0
749,0,0
750,0,0
751,0,0
752,1.257601E-06,1
753,0.0001016298,1
754,0.4719045,1
755,1.418896,1
756,2.599597E-06,1
757,0,0
758,0,0
759,0,0
760,0,0
761,0,0
762,4.163586E-07,1
763,0,0
764,2.27165E-06,1
765,0.878478,1
766,1.06792E-06,1
767,0,0
768,4.047706E-07,1
769,0,0
770,0.0126392,1
771,2.158336,1
772,0,0
773,0.005695134,1
774,0.8431825,1
775,0.5202476,1
776,0.005250946,1
777,0.7521873,1
778,7.198629E-07,1
779,0,0
780,2.111058,1
781,1.038346,1
782,1.487465,1
783,0,0
784,5.741341E-06,1
785,0.4762426,1
786,0,0
787,0,0
788,0,0
789,0.5385538,1
790,0,0
791,0,0
792,0,0
793,0,0
794,1.964618,1
795,0,0
796,0.759612,1
797,0,0
798,0,0
799,0,0
800,2.217194,1
801,0,0
802,0,0
803,0,0
804,0,0
805,1.953536,1
806,0.399183,1
807,0,0
808,0,0
809,0,0
810,1.783863,1
811,0,0
812,0,0
813,1.289459,1
814,1.86848,1
815,0.2936445,1
816,1.887581,1
817,1.29174,1
818,0,0
819,1.958374,1
820,1.037641,1
821,0,0
822,0,0
823,2.519913,1
824,0,0
825,0,0
826,0,0
827,0,0
828,1.150907E-05,1
829,0,0
830,0.000141223,1
831,0,0
832,0,0
833,0,0
834,1.900527,1
835,0,0
836,0,0
837,2.105954,1
838,2.307872E-06,1
839,0.03925795,1
840,1.547396,1
841,0,0
842,1.846819,1
843,0,0
844,0,0
845,0,0
846,1.864276,1
847,0.7617874,1
848,1.804004E-06,1
849,2.350487,1
850,0,0
851,2.055796,1
852,0,0
853,0.0004524361,1
854,0.0006144065,1
855,0,0
856,2.258612,1
857,0,0
858,1.39318,1
859,7.941904E-07,1
860,0,0
861,0.3975997,1
862,0,0
863,2.143898E-07,1
864,2.412789,1
865,1.777704,1
866,1.933539,1
867,1.646715,1
868,0,0
869,0.000327463,1
870,1.372387,1
871,0.8759509,1
872,1.400098,1
873,2.878386E-07,1
874,1.937055,1
875,0.4984234,1
876,0.3596793,1
877,0,0
878,2.119139,1
879,0,0
880,0,0
881,0,0
882,0,0
883,0,0
884,0.4761402,1
885,1.056624E-06,1
886,0,0
887,0,0
888,0,0
889,7.921634E-06,1
890,0.5019272,1
891,0.8495787,1
892,0,0
893,0,0
894,0,0
895,0.00400513,1
896,0,0
897,1.548853E-06,1
898,0,0
899,1.058774,1
900,0.01130969,1
901,0,0
902,7.343125E-08,1
903,0.6182184,1
904,0,0
905,2.099817,1
906,0,0
907,0,0
908,0.7022507,1
909,6.103808E-07,1
910,0,0
911,0,0
912,0.1157279,1
913,0,0
914,0,0
915,0.3924301,1
916,0.000390879,1
917,0,0
918,0,0
919,0,0
920,1.06322,1
921,0,0
922,0,0
923,1.1481E-06,1
924,1.133236E-07,1
925,0,0
926,9.108678E-07,1
927,0,0
928,1.890802,1
929,0.4215738,1
930,1.940028,1
931,1.910232,1
932,0,0
933,0,0
934,0,0
935,0,0
936,1.521425,1
937,0.5276315,1
938,0.5753151,1
