Wall time,Step,Value
1749088778.4772425,500,6.764705657958984
1749092148.2005956,1000,4.75
1749092341.913667,1500,7.958333492279053
1749092535.6830146,2000,7.210526466369629
1749092728.2837846,2500,6.454545497894287
1749092924.426526,3000,7.722222328186035
1749093341.4120555,3500,6.875
1749094110.7388833,4000,6.941176414489746
1749094314.8933573,4500,6.5
1749094523.3259664,5000,8.777777671813965
1749094722.5436883,5500,8.181818008422852
1749094928.3623726,6000,7.25
1749095129.5956836,6500,7.4285712242126465
1749095535.6518793,7000,6.733333110809326
1749095729.8531876,7500,7.5652174949646
1749095924.9177544,8000,7.8947367668151855
1749096116.5863245,8500,7.611111164093018
1749096308.6814232,9000,6.956521511077881
1749096504.9848003,9500,7.526315689086914
1749096906.7918725,10000,9.0
1749097114.0896595,10500,6.681818008422852
1749097320.7998993,11000,6.777777671813965
1749099726.995068,11500,6.941176414489746
1749099922.9691267,12000,8.722222328186035
1749100116.8281386,12500,7.4210524559021
1749100306.7585776,13000,7.210526466369629
1749100501.574737,13500,7.636363506317139
1749102517.832136,14000,7.1875
1749103683.2969067,14500,7.099999904632568
1749104022.8247085,15000,7.315789699554443
1749104361.9450455,15500,7.636363506317139
1749104698.9326692,16000,7.333333492279053
1749105036.2066534,16500,6.863636493682861
1749105373.7172503,17000,6.82608699798584
1749105715.3651783,17500,7.047618865966797
1749106050.2600076,18000,6.952381134033203
1749106387.9318774,18500,7.857142925262451
1749106729.5297284,19000,7.333333492279053
1749107073.7155437,19500,7.699999809265137
1749107415.373621,20000,8.526315689086914
1749107756.8890617,20500,7.526315689086914
1749108097.5258515,21000,8.29411792755127
1749108438.761008,21500,7.3913044929504395
1749108776.4359272,22000,7.6315789222717285
1749109114.7899745,22500,8.0
1749109451.4894762,23000,6.904761791229248
1749109790.816574,23500,7.523809432983398
1749110139.559029,24000,6.857142925262451
1749110482.8534942,24500,7.933333396911621
1749110821.823719,25000,7.119999885559082
1749111162.444659,25500,7.777777671813965
1749111505.3299782,26000,7.142857074737549
1749111844.871721,26500,7.26086950302124
1749112190.3964398,27000,7.849999904632568
1749112515.258365,27500,9.117647171020508
1749112826.7203143,28000,8.428571701049805
1749113139.102262,28500,7.599999904632568
1749113453.6557693,29000,7.285714149475098
1749113764.362254,29500,8.571428298950195
1749114085.1960258,30000,8.300000190734863
1749114428.1684132,30500,8.0
1749114771.1654775,31000,8.391304016113281
1749115112.6360962,31500,8.045454978942871
1749115453.2703779,32000,8.476190567016602
1749115798.0552685,32500,10.529411315917969
1749116137.246589,33000,8.25
1749116482.2206435,33500,7.94444465637207
1749116827.246998,34000,8.318181991577148
1749117171.5819468,34500,8.875
1749117514.6077342,35000,8.681818008422852
1749117855.3399923,35500,9.315789222717285
1749118204.475134,36000,8.210526466369629
1749118544.773217,36500,8.714285850524902
1749118884.435773,37000,8.65217399597168
1749119223.679899,37500,8.190476417541504
1749119559.1107264,38000,8.473684310913086
1749119896.895067,38500,8.375
1749120238.4131792,39000,8.88888931274414
1749120580.3796096,39500,9.526315689086914
1749120918.3929925,40000,9.823529243469238
1749121257.6368384,40500,9.684210777282715
1749121594.7511172,41000,7.869565010070801
1749121932.0769482,41500,8.333333015441895
1749122265.834823,42000,9.058823585510254
1749122601.8641276,42500,9.272727012634277
1749122936.9024591,43000,9.38888931274414
1749123271.2699783,43500,8.739130020141602
1749123607.3434231,44000,9.1578950881958
1749123945.3136697,44500,9.600000381469727
1749124282.9865532,45000,9.047618865966797
1749124616.190008,45500,8.260869979858398
1749124951.796317,46000,10.190476417541504
1749125283.0426505,46500,8.239999771118164
1749125619.4021397,47000,9.045454978942871
1749125963.5774071,47500,9.61111068725586
1749126301.3671389,48000,9.8421049118042
1749126638.0790884,48500,9.416666984558105
1749126978.7348192,49000,9.285714149475098
1749127316.8334951,49500,9.44444465637207
1749127653.8041894,50000,8.8695650100708
1749127990.4083576,50500,10.0
1749128330.8242586,51000,9.199999809265137
1749128669.212,51500,9.699999809265137
1749129006.1486814,52000,9.545454978942871
1749129346.2505093,52500,9.608695983886719
1749129685.481229,53000,8.952381134033203
1749130021.6088765,53500,9.94444465637207
1749130361.9567642,54000,10.300000190734863
1749130703.4737828,54500,10.75
1749131036.4969664,55000,10.208333015441895
1749131377.5529947,55500,10.25
1749131717.1874917,56000,10.38888931274414
1749132054.27536,56500,10.142857551574707
1749132388.4998472,57000,10.666666984558105
1749132725.02211,57500,9.166666984558105
1749133062.4019496,58000,10.526315689086914
