Wall time,Step,Value
1757564908.349045,500,1.6666666269302368
1757564997.2124474,1000,1.6574585437774658
1757565082.952474,1500,1.865168571472168
1757565169.9110024,2000,1.5589743852615356
1757565260.825856,2500,1.691489338874817
1757565347.849404,3000,1.6082473993301392
1757565436.1606467,3500,1.6203207969665527
1757565526.6396785,4000,1.5663264989852905
1757565621.9432733,4500,1.2657657861709595
1757565716.4171345,5000,1.3853658437728882
1757565809.5186496,5500,1.620512843132019
1757565901.3271878,6000,1.3971962928771973
1757565997.0920687,6500,1.3834950923919678
1757566092.7878146,7000,1.4679802656173706
1757566188.6301608,7500,1.3192487955093384
1757566285.5457313,8000,1.325581431388855
1757566385.0237148,8500,1.260089635848999
1757566480.3055258,9000,1.2624434232711792
1757566578.4884462,9500,1.2941176891326904
1757566676.0804448,10000,1.2916666269302368
1757566775.1635525,10500,1.3952380418777466
1757566876.242705,11000,1.2352941036224365
1757566973.4788735,11500,1.3239436149597168
1757567072.6650903,12000,1.2681818008422852
1757567171.379946,12500,1.2780269384384155
1757567272.603332,13000,1.1228814125061035
1757567373.337575,13500,1.110169529914856
1757567471.3721647,14000,1.1558442115783691
1757567573.9758768,14500,1.281818151473999
1757567673.9904616,15000,1.1336207389831543
1757567768.5028424,15500,3.8854167461395264
1757567865.400843,16000,3.9708738327026367
1757567963.2859602,16500,3.990000009536743
1757568058.939796,17000,4.3978495597839355
1757568156.519824,17500,3.885714292526245
1757568252.1700168,18000,4.1855669021606445
1757568351.064064,18500,3.876288652420044
1757568448.4940739,19000,4.099009990692139
1757568545.669323,19500,4.178947448730469
1757568642.3100555,20000,4.314606666564941
1757568742.4285178,20500,4.225490093231201
1757568841.5928605,21000,3.9306931495666504
1757568939.07836,21500,4.121212005615234
1757569033.2312,22000,4.210526466369629
1757569130.3731415,22500,4.122448921203613
1757569228.453941,23000,3.809999942779541
1757569326.2785425,23500,3.950000047683716
1757569424.6125364,24000,4.2371134757995605
1757569521.2966807,24500,4.252631664276123
1757569622.7405958,25000,3.839622735977173
1757569720.800664,25500,4.144330024719238
1757569818.6660595,26000,3.910891056060791
1757569919.1317506,26500,3.6226415634155273
1757570019.8021429,27000,4.554347991943359
1757570118.941796,27500,4.297872543334961
1757570219.1073663,28000,3.700934648513794
1757570321.3647037,28500,3.9900989532470703
1757570422.3423624,29000,3.5849056243896484
1757570523.2835813,29500,3.7798166275024414
1757570623.7111874,30000,3.682692289352417
1757570723.000372,30500,5.914285659790039
1757570823.4313958,31000,6.625
1757570920.6301403,31500,6.734375
1757571018.833305,32000,6.918032646179199
1757571117.8452573,32500,7.0923075675964355
1757571215.9930966,33000,6.800000190734863
1757571313.5369122,33500,7.131147384643555
1757571413.8650868,34000,7.275862216949463
1757571513.039533,34500,6.909090995788574
1757571612.4424903,35000,6.6307692527771
1757571710.3262405,35500,6.920634746551514
1757571808.4441645,36000,7.6964287757873535
1757571906.7368872,36500,6.705882549285889
1757572006.9638703,37000,6.378787994384766
1757572104.9653702,37500,7.047618865966797
1757572202.2773807,38000,6.552238941192627
1757572299.638077,38500,6.573770523071289
1757572397.2877424,39000,7.550000190734863
1757572493.8898168,39500,7.559321880340576
1757572592.5700254,40000,6.92307710647583
1757572689.682296,40500,7.112903118133545
1757572788.5142264,41000,7.714285850524902
1757572885.3584619,41500,6.951612949371338
1757572984.302798,42000,7.724137783050537
1757573083.8241205,42500,6.875
1757573182.2607818,43000,6.9384613037109375
1757573281.5648763,43500,6.809523582458496
1757573378.9259052,44000,6.545454502105713
1757573478.8058138,44500,6.682539463043213
1757573574.9682882,45000,7.0923075675964355
1757573673.0371373,45500,8.666666984558105
1757573769.0787933,46000,9.680850982666016
1757573865.3517,46500,10.127659797668457
1757573960.28411,47000,9.47826099395752
1757574059.3389943,47500,11.15384578704834
1757574156.8602965,48000,10.020408630371094
1757574251.850143,48500,10.0
1757574349.4006014,49000,10.840909004211426
1757574449.1688578,49500,10.136363983154297
1757574544.7059228,50000,9.647058486938477
1757574640.2537282,50500,9.577777862548828
1757574739.3115735,51000,10.361701965332031
1757574837.8329191,51500,9.87804889678955
1757574935.4215386,52000,11.17391300201416
1757575031.63123,52500,9.47826099395752
1757575127.6927767,53000,9.880952835083008
1757575224.373571,53500,11.093023300170898
1757575323.8303573,54000,9.291666984558105
1757575420.2585664,54500,10.931818008422852
1757575516.8703823,55000,11.125
1757575614.503385,55500,9.744680404663086
1757575711.7014415,56000,8.884614944458008
1757575808.3488586,56500,9.837209701538086
1757575905.9659166,57000,9.34615421295166
1757576000.5087972,57500,9.666666984558105
1757576099.6240547,58000,9.55555534362793
1757576198.2533352,58500,9.218181610107422
1757576297.471843,59000,8.84313678741455
1757576395.0105782,59500,10.045454978942871
1757576493.9828198,60000,9.553191184997559
1757576590.4951363,60500,11.742856979370117
1757576686.8048222,61000,13.228571891784668
1757576782.7576437,61500,13.263157844543457
1757576880.6385121,62000,12.441176414489746
1757576977.6103806,62500,13.942856788635254
1757577070.9691572,63000,17.85714340209961
1757577165.956089,63500,13.0
1757577262.3285503,64000,13.933333396911621
1757577357.9785848,64500,13.735294342041016
1757577454.7246132,65000,16.700000762939453
1757577552.600723,65500,12.552631378173828
1757577650.4991274,66000,14.454545021057129
1757577747.8502612,66500,13.558823585510254
1757577845.0972857,67000,11.473684310913086
1757577944.7012699,67500,13.171428680419922
1757578044.0571833,68000,13.394737243652344
1757578142.0061657,68500,13.53125
1757578238.8540227,69000,14.485713958740234
1757578336.7012837,69500,13.277777671813965
1757578436.4087124,70000,11.526315689086914
1757578530.8758194,70500,12.771428108215332
1757578627.5302336,71000,12.735294342041016
1757578724.3654675,71500,14.29411792755127
1757578820.8939788,72000,14.030303001403809
1757578920.1029568,72500,11.904762268066406
1757579017.6680017,73000,11.80555534362793
1757579114.2880778,73500,12.256410598754883
1757579213.3952353,74000,11.916666984558105
1757579308.6856453,74500,13.315789222717285
1757579405.833739,75000,13.600000381469727
1757579500.0616434,75500,13.5
1757579598.059032,76000,17.724138259887695
1757579695.373861,76500,14.068965911865234
1757579790.514081,77000,16.066667556762695
1757579887.5275326,77500,15.82758617401123
1757579985.3064625,78000,15.333333015441895
1757580079.6039588,78500,19.25
1757580176.3121994,79000,18.827587127685547
1757580273.7956047,79500,14.083333015441895
1757580372.3652928,80000,15.5
1757580468.8131316,80500,16.875
1757580565.393596,81000,19.0
1757580674.155361,81500,15.039999961853027
1757580774.7350438,82000,17.454545974731445
1757580871.5857756,82500,15.760000228881836
1757580967.8115318,83000,14.837838172912598
1757581064.4401293,83500,15.75
1757581163.0726795,84000,16.46666717529297
1757581260.7490437,84500,15.851851463317871
1757581357.2770927,85000,16.074073791503906
1757581453.7133162,85500,16.60714340209961
1757581550.4043906,86000,17.482759475708008
1757581648.313578,86500,15.612903594970703
1757581745.9882092,87000,17.13793182373047
1757581841.822364,87500,16.178571701049805
1757581938.4774587,88000,15.5625
1757582034.7955253,88500,15.535714149475098
1757582132.1429067,89000,15.899999618530273
1757582230.4697905,89500,15.09375
1757582326.528624,90000,17.0
1757582424.9537096,90500,18.068965911865234
1757582520.9113197,91000,20.360000610351562
1757582617.6036894,91500,17.16666603088379
1757582714.965342,92000,19.1200008392334
1757582813.3260882,92500,21.047618865966797
1757582910.7343981,93000,19.066667556762695
1757583007.043435,93500,16.576923370361328
1757583103.096484,94000,17.399999618530273
1757583201.846891,94500,18.464284896850586
1757583299.7349536,95000,19.454545974731445
1757583398.6487648,95500,20.44444465637207
1757583495.0969694,96000,20.526315689086914
1757583597.5331511,96500,20.740739822387695
1757583707.63489,97000,17.68181800842285
1757583829.963688,97500,22.29166603088379
1757583951.8862793,98000,20.571428298950195
1757584086.0680873,98500,19.962963104248047
1757584208.3488154,99000,20.136363983154297
1757584332.875104,99500,19.04166603088379
1757584456.1119814,100000,21.217391967773438
