Step,Reward1,Reward2
390,0.5466588,1
391,0,0
392,0.7915708,1
393,0.7888901,1
394,1.105387,1
395,0,0
396,0,0
397,0,0
398,0,0
399,0.4381262,1
400,0.2974152,1
401,0.3738506,1
402,0,0
403,0,0
404,1.160081,1
405,0,0
406,0,0
407,0,0
408,0,0
409,0.9135203,1
410,0,0
411,0.8210915,1
412,0,0
413,0.9960032,1
414,0,0
415,0.8395755,1
416,1.095746,1
417,0,0
418,0,0
419,0.5833917,1
420,1.095119,1
421,0,0
422,0.001390353,1
423,0,0
424,0,0
425,0,0
426,0.2995608,1
427,0,0
428,0,0
429,1.555434E-08,1
430,0.410708,1
431,0,0
432,0.4317288,1
433,0,0
434,0.7460605,1
435,0,0
436,0,0
437,0,0
438,0,0
439,0,0
440,0.2601534,1
441,0.1413629,1
442,0,0
443,1.190734,1
444,0.5791504,1
445,0.7584253,1
446,0,0
447,0.4778234,1
448,0.8994553,1
449,0,0
450,0.4369777,1
451,0.512556,1
452,0.8379653,1
453,0,0
454,0.7949109,1
455,0.3749561,1
456,0.503516,1
457,1.196585,1
458,0.4682584,1
459,0.3403067,1
460,1.17689,1
461,0,0
462,0,0
463,0,0
464,0,0
465,0,0
466,0.2366194,1
467,0,0
468,0,0
469,0.3862867,1
470,0.7060957,1
471,0.8318758,1
472,0.5022429,1
473,1.167501,1
474,0.4631376,1
475,1.068161,1
476,0.3508921,1
477,1.108553,1
478,1.071502,1
479,1.224117,1
480,0.902565,1
481,0.817261,1
482,0,0
483,0,0
484,0.5746557,1
485,0,0
486,0,0
487,0,0
488,0.7281703,1
489,0,0
490,0.3105525,1
491,1.042952,1
492,0,0
493,0.0007421058,1
494,0.05756271,1
495,0.4478063,1
496,0,0
497,1.117319,1
498,0,0
499,1.12626,1
500,1.053849,1
501,0.5569528,1
502,0,0
503,0,0
504,1.187594,1
505,0,0
506,0.9303942,1
507,0,0
508,0.8352984,1
509,0,0
510,0,0
511,0.1627615,1
512,0.6937295,1
