Step,Reward1,Reward2
386,0.6362331,1
387,0,0
388,0,0
389,0,0
390,0,0
391,0.8671029,1
392,0.3170939,1
393,0,0
394,0.690833,1
395,0,0
396,1.246077,1
397,0.3885576,1
398,1.001125,1
399,0.7955999,1
400,0,0
401,0.0003462775,1
402,0,0
403,0.08630541,1
404,0.9511809,1
405,0,1
406,0.9385708,1
407,0,0
408,0,0
409,0,0
410,0.8823189,1
411,0,0
412,1.47261,1
413,0,0
414,0,0
415,0,0
416,0.948227,1
417,0.5392857,1
418,0,0
419,0,0
420,1.468332E-08,1
421,0.7798839,1
422,0,0
423,0,0
424,0.7221901,1
425,0,0
426,0,0
427,1.401389,1
428,0,0
429,1.147768,1
430,0,0
431,0,0
432,0,0
433,0,0
434,0,0
435,0.6776743,1
436,0.7152584,1
437,0.0004559564,1
438,0.4296418,1
439,0,0
440,0,0
441,0.33659,1
442,0,0
443,0,0
444,0.05720904,1
445,0.8619571,1
446,0.7736305,1
447,0,0
448,0.2736208,1
449,0,0
450,1.381743,1
451,0.7071635,1
452,0,0
453,0,0
454,0,0
455,1.110765,1
456,0.9425914,1
457,0,0
458,0.7672555,1
459,0.1451615,1
460,0.9740103,1
461,0,0
462,0.966336,1
463,0.2014,1
464,0,0
465,0.5398765,1
466,0.9279686,1
467,1.376346,1
468,0.8250858,1
469,0.9313585,1
470,0.891126,1
471,0,0
472,0.3281791,1
473,0,0
474,0.8034923,1
475,0,0
476,0,0
477,0,0
478,0,0
479,0,0
480,1.074064,1
481,0.3869051,1
482,0,0
483,0,0
484,0,0
485,2.596468E-07,1
486,0,0
487,0.4512244,1
488,0,0
489,0,0
490,0.1749279,1
491,1.3385,1
492,1.249042,1
493,0,0
494,0.3522098,1
495,0.8119613,1
496,0,0
497,0.002608843,1
498,0.7696662,1
499,0,0
500,0,0
501,1.412708,1
502,0,0
503,0,0
504,1.212052,1
505,0.9355336,1
506,0.7335334,1
507,0.5118563,1
508,0,0
509,0.8647147,1
510,0,0
511,0.3442738,1
512,0.6553251,1
513,0,0
514,0.4728473,1
515,0,0
516,0,0
517,0,0
518,0,0
519,0.6371598,1
520,0.4617309,1
521,0,0
522,0,0
523,0.3713556,1
524,0,0
525,0,0
526,0,0
527,0,0
