Step,Reward1,Reward2
0,0.7579728,1
1,0,0
2,0,0
3,0,0
4,0.5722014,1
5,0,0
6,0.4621096,1
7,0,0
8,0,0
9,0.06558055,1
10,0.8935741,1
11,0.5264773,1
12,0.5498206,1
13,0.2486548,1
14,0,0
15,0,0
16,0,0
17,1.145747,1
18,1.306509,1
19,0,0
20,0,0
21,1.212395,1
22,1.060697,1
23,0,0
24,0,0
25,0,0
26,1.150728,1
27,0.08095347,1
28,0.9577752,1
29,1.289387,1
30,0,0
31,0.001449146,1
32,1.015399,1
33,0,0
34,0.9414399,1
35,1.004879,1
36,0,0
37,0,0
38,0,0
39,0.003496213,1
40,0.3564417,1
41,0.9555287,1
42,0,0
43,0.8882625,1
44,0.8291463,1
45,0,0
46,1.123106,1
47,0,0
48,0.8218988,1
49,0,0
50,0.2941759,1
51,0,0
52,0.6364601,1
53,0.9063543,1
54,0.1620587,1
55,0,0
56,1.207728,1
57,1.03451,1
58,0,0
59,0,0
60,0,0
61,1.101946,1
62,1.195451,1
63,0,0
64,0,0
65,0.8952072,1
66,0.3739846,1
67,0.8577274,1
68,0,0
69,0.003345827,1
70,0,0
71,0.7339298,1
72,0,0
73,0,0
74,0.1410424,1
75,0,0
76,0,0
77,0.9134949,1
78,0.04306348,1
79,0.8117408,1
80,0.9135723,1
81,1.011331,1
82,0.9523201,1
83,0,0
84,0,0
85,0,0
86,0.004324133,1
87,0,0
88,1.00165,1
89,0,0
90,0,0
91,1.25438,1
92,0.02787232,1
93,0,0
94,0.9309255,1
95,0.4053368,1
96,0,0
97,0.4372913,1
98,0.3409624,1
99,0.9342629,1
100,0.699734,1
101,0,0
102,0.8988924,1
103,0,0
104,0,0
105,0,0
106,1.029031,1
107,1.108119,1
108,0,0
109,0,0
110,0,0
111,1.032602,1
112,1.226367,1
113,0,0
114,0,0
115,0.4073096,1
116,0,0
117,0.5760586,1
118,0,0
119,0,0
120,0.4337297,1
121,0.8617156,1
122,0,0
123,0.390962,1
124,1.116845,1
125,0,0
126,0,0
127,1.138941,1
128,0.3977293,1
129,0.6214338,1
130,0,0
131,0.9840807,1
132,1.007083,1
133,0,0
134,0,0
135,0,0
136,0.8338013,1
137,1.187646,1
138,0,0
139,0.9268223,1
140,0.916377,1
141,0.0810624,1
142,1.112422,1
143,0,0
144,0,0
145,0.5613012,1
146,0.8276047,1
147,0.4435853,1
148,0.8821373,1
149,0,0
150,1.04918,1
151,1.099454,1
152,0.4539109,1
153,0,1
154,0.7918603,1
155,1.145467,1
156,0.01259537,1
157,0.8081793,1
158,0.721305,1
159,0,0
160,0.7187217,1
161,0,0
162,1.024224,1
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,0.2878654,1
169,0.6213033,1
170,1.044974,1
171,0,0
172,0,0
173,1.423048,1
174,0.8600459,1
175,0,0
176,0.5497462,1
177,0,0
178,0,0
179,0,0
180,0,1
181,1.058229,1
182,0.7457346,1
183,0,0
184,0,0
185,0.2646316,1
186,0,0
187,0.918682,1
188,1.033561,1
189,0.5794098,1
190,0,0
191,0,0
192,0.1133916,1
193,0,0
194,0,0
195,0.7849492,1
196,0,0
197,0.6458464,1
198,0,0
199,0,0
200,0.6430948,1
201,0.9410917,1
202,0.3355432,1
203,0,0
204,0,0
205,0.01270352,1
206,1.121206,1
207,1.339283,1
208,0,0
209,0,0
210,0.2013963,1
211,0,0
212,0.8932036,1
213,1.457071,1
214,0,0
215,1.161965,1
216,0,0
217,0,0
218,0.7847434,1
219,0,0
220,0.6946052,1
221,0,0
222,0.665992,1
223,0,0
224,0,0
225,0.6504342,1
226,0.5360599,1
227,0,0
228,0,0
229,0.9470369,1
230,0,0
231,0.9982663,1
232,0.2704369,1
233,0.2436484,1
234,0,0
235,0,0
236,0,0
237,0,0
238,0.5536788,1
239,0.7039515,1
240,0.1953231,1
241,0.5482233,1
242,0,0
243,1.160999,1
244,0,0
245,0.2414787,1
246,1.033077,1
247,0,0
248,1.132858,1
249,0.1951743,1
250,0,0
251,0.3641897,1
252,0,0
253,0,0
254,1.069651,1
255,0,0
256,0,0
257,0,0
258,0.4819004,1
259,0.9306173,1
260,0.708403,1
261,0,0
262,0.9301293,1
263,0,0
264,0,0
265,1.086825,1
266,0.9714026,1
267,0.9930342,1
268,0.9101176,1
269,0,0
270,0,0
271,0.4241676,1
272,0.6787166,1
273,0.8840097,1
274,0.9259348,1
275,1.218804,1
276,0.7156514,1
277,1.279539,1
278,0,0
279,0,0
280,0,0
281,0,0
282,1.196458,1
283,1.157248,1
284,1.390804,1
285,0,0
286,0.795892,1
287,1.279126,1
288,0.4378214,1
289,0.8151611,1
290,0,0
291,0.4849129,1
292,0.5271497,1
293,1.051025,1
294,0.6138653,1
295,1.395089,1
296,1.303458,1
297,1.252727,1
298,0,0
299,0,0
300,0.6576333,1
301,0,0
302,0.5295438,1
303,0,0
304,0.2133451,1
305,0,0
306,0,0
307,0,0
308,0,0
309,0,0
310,0.8730579,1
311,1.112875,1
312,0.8599697,1
313,0,0
314,0,0
315,0.6231837,1
316,0.4558514,1
317,1.129772,1
318,0,0
319,0.6407657,1
320,0,0
321,0,0
322,0.9274714,1
323,0,0
324,0,0
325,0,0
326,0,0
327,0.9936094,1
328,0.3659796,1
329,0.2972874,1
330,0.8792916,1
331,0.7493638,1
332,0.8977126,1
333,0.9627071,1
334,0,0
335,0,0
336,0.5209526,1
337,0.7207596,1
338,0.8594693,1
339,0.2462066,1
340,0.3537556,1
341,0,0
342,0.4816531,1
343,0.5498359,1
344,0.2496412,1
345,0,0
346,0,0
347,0.1143174,1
348,0,0
349,0,0
350,0,0
351,0.9421101,1
352,0,0
353,0.9694493,1
354,0,0
355,0.9333587,1
356,0.7122239,1
357,0.798421,1
358,0.7050451,1
359,0,0
360,0.9022207,1
361,0.6912466,1
362,0,0
363,0,0
364,0.2689709,1
365,1.025777,1
366,0,0
367,1.041783,1
368,0.5985026,1
369,0.01831667,1
370,0,0
371,2.350169E-07,1
372,0.3059543,1
373,0,0
374,0.6417003,1
375,0.3774104,1
376,0.3710098,1
377,0.2680136,1
378,0.01369255,1
379,0.6727809,1
380,0,0
381,0.8996257,1
382,0.5599178,1
383,0.4371399,1
384,0.2421061,1
385,1.05108,1
386,0.9289222,1
387,0,0
388,0.926874,1
389,0.3783239,1
390,0,0
391,0.5178206,1
392,0.762899,1
393,0.9662073,1
394,0.3064024,1
395,0.8152691,1
396,0.942889,1
397,0.8149887,1
398,0,0
399,0.2385268,1
400,1.040948,1
401,0.9012866,1
402,0,0
403,0,0
404,0.2587523,1
405,0,0
406,0.681275,1
407,0.8291168,1
408,1.036338,1
409,0.8037626,1
410,0.9171372,1
411,0.9282314,1
412,0,0
413,0.4228911,1
414,0.3047354,1
415,0.9760752,1
416,0,0
417,0.01781627,1
418,0,0
419,0.3351465,1
420,0.7187312,1
421,0,0
422,0.7013737,1
423,0.00436245,1
424,1.007697,1
425,0.3432724,1
426,0,0
427,0.4303575,1
428,0.5975281,1
429,0.7561314,1
430,0,0
431,0,0
432,0,0
433,0,0
434,0,0
435,0.3134918,1
436,0,0
437,0.5180284,1
438,0.9591956,1
439,0,0
440,0,0
441,0,0
442,0.00186004,1
443,0.6207289,1
444,0.1721425,1
445,1.066221,1
446,0,0
447,0.2129485,1
448,0.9819702,1
449,0.9699345,1
450,1.236394,1
451,0.6922757,1
452,0,0
453,0,0
454,0,0
455,0,0
456,0,0
457,1.162942,1
458,0.7547592,1
459,0,0
460,0,0
461,0,0
462,0.2374663,1
463,8.416923E-09,1
464,0.0005358995,1
465,0,0
466,0,0
467,0,0
468,0.8446707,1
469,0.5887337,1
470,0,0
471,0.7937523,1
472,0.0874975,1
473,0,0
474,0.4384898,1
475,0.1309138,1
476,1.0019,1
477,1.185069,1
478,1.040885,1
479,0.2005159,1
480,1.064935,1
481,0.1108353,1
482,0,0
483,0,0
484,1.207873,1
485,0.9211583,1
486,0,0
487,0.9291443,1
488,0,0
489,0.0437128,1
490,1.108241,1
491,0.9981301,1
492,0,0
493,0,0
494,1.072184,1
495,0.5262628,1
496,0.3731108,1
497,1.259605,1
498,0,0
499,1.084535,1
500,0.914678,1
501,1.231754,1
502,0,0
503,0.9511591,1
504,0,0
505,1.033456,1
506,0,0
507,0,0
508,0,0
509,0,0
510,0.5929453,1
511,0,0
512,0.005216527,1
513,0,0
514,1.00347,1
515,0.1756085,1
516,1.342305,1
517,0,0
518,8.454758E-07,1
519,0,0
520,0,0
521,0.997605,1
522,0.7304571,1
523,0,0
524,0.9286336,1
525,0.6809658,1
526,0,0
527,0,0
528,1.330069,1
529,0.8402014,1
530,0,0
531,0,0
532,0,0
533,0.01512967,1
534,0.7768469,1
535,0,0
536,0,0
537,0,0
538,0.6726432,1
539,0,0
540,0.02758521,1
541,0,0
542,0,0
543,0,0
544,0,0
545,0.4074017,1
546,0,0
547,0.0003869609,1
548,0.9260163,1
549,1.241045,1
550,0,0
551,0.7223074,1
552,0,0
553,0.4253111,1
554,1.122771,1
555,1.387554,1
556,0,0
557,1.178365,1
558,0.9579265,1
559,0.7742708,1
560,0.9536445,1
561,0.2972817,1
562,0,0
563,0,0
564,0,0
565,0,0
566,0.6461236,1
567,0.2193027,1
568,0,0
569,1.238033,1
570,0,0
571,0.6669267,1
572,0.7566912,1
573,0.3158246,1
574,1.163335,1
575,0.04099922,1
576,0.3619215,1
577,1.366398,1
578,0.4370839,1
579,0,0
580,0.5288734,1
581,0,0
582,1.038479,1
583,0,0
584,0,0
585,0.3111931,1
586,0.815088,1
587,0.2829498,1
588,0,0
589,1.149899,1
590,0.4362601,1
591,0.04229121,1
592,0.7597495,1
593,0,0
594,0.6026476,1
595,0,0
596,0.4853195,1
597,0,0
598,0,0
599,0.3464853,1
600,0.6238593,1
601,0.5332982,1
602,1.173491,1
603,0.547413,1
604,0,0
605,0.0695189,1
606,0,0
607,0.572309,1
608,0.08484568,1
609,0.1352289,1
610,0.9154547,1
611,0,0
612,0,0
613,0,0
614,0,0
615,0,1
616,0,0
617,0.6949722,1
618,0,0
619,0.381165,1
620,0.1814405,1
621,0.1950953,1
622,0,0
623,0,0
624,1.204071,1
625,0,0
626,0.5456855,1
627,0,0
628,0,0
629,0.294782,1
630,0,0
631,0,0
632,0.4301881,1
633,0,0
634,0.4154326,1
635,0.2368632,1
636,0,0
637,1.115266,1
638,1.158855,1
639,0.9467878,1
640,0,0
641,0.5395167,1
642,0,0
643,0.04456779,1
644,0.7249641,1
645,0,0
646,0.9756622,1
647,0.4795499,1
648,0.9300478,1
649,0.1346991,1
650,0,0
651,0.01557009,1
652,0.6076936,1
653,0,0
654,0,0
655,0.5568898,1
656,0,0
657,0,0
658,1.469351,1
659,0,0
660,0,0
661,1.166792,1
662,0,0
663,0.5734591,1
664,0,0
665,0.7871121,1
666,0,0
667,0.9812222,1
668,0,0
669,1.405965,1
670,0,0
671,0.3604361,1
672,0.0409261,1
673,0,0
674,0.8999389,1
675,1.128623,1
676,1.126095,1
677,0.5330729,1
678,0,0
679,0,0
680,0,0
681,0,0
682,0.785634,1
683,1.159664,1
684,4.557993E-07,1
685,0,0
686,0.8034699,1
687,1.050098,1
688,1.151249,1
689,0.6847351,1
690,0.8969468,1
691,1.130142,1
692,0.00188405,1
693,0.5743886,1
694,0.9688109,1
695,0,0
696,1.356786,1
697,0.569885,1
698,0.7628273,1
699,0.2796151,1
700,0.6640812,1
701,0.6466057,1
702,0.9407117,1
