Wall time,Step,Value
1755759691.9072185,500,20.613733291625977
1755759775.1961217,1000,29.55221176147461
1755759859.935028,1500,37.4029541015625
1755759943.6782222,2000,36.91107940673828
1755760028.2180116,2500,37.91106414794922
1755760111.8642187,3000,34.01399612426758
1755760195.9525821,3500,40.33769607543945
1755760278.6812882,4000,34.5735969543457
1755760363.7853885,4500,35.52573776245117
1755760449.418421,5000,31.765104293823242
1755760537.0933435,5500,40.76890563964844
1755760623.236868,6000,37.7265510559082
1755760711.7092566,6500,33.54018783569336
1755760799.567477,7000,37.09539794921875
1755760885.7977858,7500,35.264747619628906
1755760973.9513044,8000,36.97941970825195
1755761065.1723762,8500,32.773502349853516
1755761153.8293648,9000,42.49990463256836
1755761243.002752,9500,36.070289611816406
1755761332.309748,10000,34.293148040771484
1755761420.640942,10500,37.21370315551758
1755761510.205104,11000,35.02227783203125
1755761601.7196035,11500,36.43614196777344
1755761693.571912,12000,37.77695083618164
1755761783.9771988,12500,36.82290267944336
1755761878.122261,13000,41.10843276977539
1755761968.3830643,13500,36.806907653808594
1755762059.6561682,14000,37.054412841796875
1755762152.9138622,14500,37.967018127441406
1755762243.4639893,15000,44.25933074951172
1755762333.780835,15500,36.395164489746094
1755762427.1418533,16000,34.127742767333984
1755762517.9677074,16500,43.87451171875
1755762609.7112267,17000,39.36284637451172
1755762705.3248103,17500,36.160072326660156
1755762800.0178852,18000,32.89385986328125
1755762893.0406818,18500,42.511512756347656
1755762987.2927494,19000,40.09400177001953
1755763081.646829,19500,41.79336166381836
1755763174.6620834,20000,38.75587463378906
1755763268.9487722,20500,45.01051330566406
1755763364.1383343,21000,40.435279846191406
1755763458.975956,21500,43.27048110961914
1755763554.8894958,22000,38.94914627075195
1755763648.3862283,22500,43.246402740478516
1755763745.2790704,23000,36.94633865356445
1755763840.7928364,23500,44.985382080078125
1755763935.4584389,24000,39.32771301269531
1755764032.017136,24500,40.65738296508789
1755764131.2254515,25000,38.49663162231445
1755764228.35785,25500,42.01650619506836
1755764326.2292907,26000,43.06612777709961
1755764425.6252124,26500,37.81349563598633
1755764526.9972303,27000,38.84347152709961
1755764625.935727,27500,40.475032806396484
1755764724.268023,28000,39.23374557495117
1755764822.7193556,28500,40.28608322143555
1755764922.3121924,29000,41.80573654174805
1755765022.9521246,29500,38.303993225097656
1755765123.443074,30000,40.76100540161133
1755765225.479064,30500,41.64827346801758
1755765329.879781,31000,42.6771125793457
1755765432.2560778,31500,38.80876159667969
1755765532.721777,32000,40.32940673828125
1755765630.6482964,32500,44.53028106689453
1755765732.8023455,33000,43.14429473876953
1755765835.0323708,33500,40.84235382080078
1755765934.6642573,34000,41.251461029052734
1755766035.6987765,34500,38.74912643432617
1755766137.1940968,35000,41.94638442993164
1755766241.078503,35500,38.26688003540039
1755766344.6677728,36000,40.97675323486328
1755766465.7615855,36500,37.04134750366211
1755766604.6122484,37000,45.88746643066406
1755766732.6183834,37500,46.78975296020508
1755766859.0754607,38000,42.38852310180664
1755766988.4287543,38500,43.0749626159668
