Step,Reward1,Reward2
0,0.6441957,1
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0.5187955,1
10,1.838789,1
11,0,0
12,1.695199,1
13,2.358302,1
14,0,0
15,0,0
16,0,0
17,0,1
18,0,0
19,1.549506,1
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,1.632285,1
32,1.244786,1
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0.4484992,1
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0.5186095,1
47,0.7791601,1
48,0.0005979423,1
49,1.584309,1
50,0,0
51,0,0
52,0,0
53,0,0
54,2.043601,1
55,0,0
56,1.882617,1
57,0,0
58,0,0
59,1.816654,1
60,0.2982347,1
61,1.590707,1
62,0,0
63,0.06398774,1
64,0,0
65,2.074647,1
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0.6523054,1
72,0,0
73,0,0
74,0,0
75,0,0
76,2.199435,1
77,0,0
78,0,0
79,0,0
80,0,0
81,0.007203105,1
82,1.477205,1
83,2.250561,1
84,0.532333,1
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,3.215971,1
95,1.994489,1
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0.9711658,1
104,1.940438,1
105,0,0
106,1.091191,1
107,0.7439328,1
108,1.019989,1
109,1.870601,1
110,0,0
111,0,0
112,0,0
113,0,0
114,1.783212,1
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,1.588588,1
122,0,0
123,0,0
124,0,0
125,0,0
126,1.655303,1
127,1.288285,1
128,0.3753218,1
129,0,0
130,0,0
131,0.1271366,1
132,1.598282,1
133,0,0
134,0,0
135,0,0
136,2.166378,1
137,0.7077669,1
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,2.653311,1
146,0,0
147,2.467252,1
148,0,0
149,0,0
150,2.032008,1
151,0.5500509,1
152,0.3661827,1
153,0.7981037,1
154,0.1690982,1
155,0,0
156,2.02824,1
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,1.684059,1
164,2.49017,1
165,0,0
166,0.05092424,1
167,0,0
168,0,0
169,2.053823,1
170,1.9317,1
171,0,0
172,0.002540032,1
173,0,0
174,0,0
175,0.881407,1
176,0,0
177,0,0
178,0.2282718,1
179,0,0
180,0,0
181,0,0
182,2.184855,1
183,0.7037044,1
184,1.655031,1
185,0,0
186,2.328078,1
187,0,0
188,1.465805,1
189,0,0
190,0,0
191,0,0
192,0.7932181,1
193,0,0
194,0,0
195,0,0
196,1.29106,1
197,0,0
198,2.363484,1
199,0,0
200,0,0
201,1.861587,1
202,0,0
203,0,0
204,0,0
205,0.3798085,1
206,2.534063,1
207,0,0
208,0.5085146,1
209,0,0
210,0,0
211,0,0
212,0,0
213,0,0
214,2.200618,1
215,0,0
216,0,0
217,0.004361912,1
218,0,0
219,0,0
220,0.8522758,1
221,1.29444,1
222,1.941309,1
223,0,0
224,0,0
225,2.106812,1
226,1.3273,1
227,0,0
228,0,0
229,0,0
230,0,0
231,0.3300222,1
232,0.03353531,1
233,0,0
234,1.60979,1
235,0,0
236,0,0
237,0,0
238,0,0
239,1.538909,1
240,2.334037,1
241,1.882339,1
242,0.8655499,1
243,0,0
244,1.789189,1
245,2.520942,1
246,0,0
247,0,0
248,0,0
249,1.702583,1
250,0,0
251,2.298249,1
252,1.384434,1
253,0,0
254,1.67068,1
255,1.880507,1
256,0,0
257,0,0
258,0,0
259,0,0
260,0,0
261,2.215072,1
262,0,0
263,2.259171,1
264,1.584899,1
265,0,0
266,0.466323,1
267,0,1
268,0.4800592,1
269,0,0
270,1.719467,1
271,0,0
272,0,0
273,0,0
274,0,0
275,0,0
276,0,0
277,0.06397189,1
278,1.621986,1
279,0,0
280,1.099532,1
281,1.802207,1
282,0,0
283,0,0
284,0.5369843,1
285,0,0
286,0.3810992,1
287,0,0
288,0,0
289,0.001494382,1
290,0.6320164,1
291,0,0
292,2.134053,1
293,1.094907,1
294,1.739339,1
295,1.115516,1
296,2.46464,1
297,1.19525,1
298,0,0
299,0,0
300,0,0
301,2.01131,1
302,1.659252,1
303,0.06081346,1
304,2.368551,1
305,0,0
306,0,0
307,1.280454,1
308,0,0
309,0,0
310,0,0
311,0.9525993,1
312,1.90822,1
313,1.520794,1
314,0,0
315,0,0
316,0,0
317,0,0
318,0,0
319,1.062428,1
320,0,0
321,0.1474083,1
322,0,0
323,0,0
324,1.884559,1
325,1.196779,1
326,0,0
327,0,0
328,0,0
329,0.8795166,1
330,0.5928916,1
331,0,0
332,0,0
333,0,0
334,1.815805,1
335,0,0
336,0,0
337,1.815916,1
338,1.510644,1
339,0.914606,1
340,0,0
341,0,0
342,0,0
343,2.12639,1
344,1.417719,1
345,0,0
346,0.6792763,1
347,2.152438,1
348,0,0
349,0,0
350,0,0
351,0,0
352,0,0
353,1.532626,1
354,2.32471,1
355,0,0
356,0,0
357,2.212038,1
358,0.5694436,1
359,2.049732,1
360,0,0
361,0.8334063,1
362,0,0
363,0,0
364,0,0
365,0.8940269,1
366,0.6936858,1
367,0,0
368,1.680932,1
369,0,0
370,0,0
371,0,0
372,1.725808,1
373,0,0
374,1.114504,1
375,5.788931E-08,1
376,2.140315,1
377,0,0
378,1.367636,1
379,0,0
380,1.201949,1
381,0,0
382,0,0
383,1.767299,1
384,0.9873751,1
385,2.667994,1
386,0.3882208,1
387,0,0
388,1.81018,1
389,1.807861,1
390,1.964522,1
391,1.515565,1
392,0.7119682,1
393,4.098135E-06,1
394,0,0
395,0,0
396,1.260377,1
397,0.4166324,1
398,0,0
399,0,0
400,2.218075,1
401,0,0
402,0,0
403,0,0
404,0.3053274,1
405,0.711331,1
406,0,0
407,0,0
408,0,0
409,0,0
410,0.001324453,1
411,1.936774,1
412,2.464964,1
413,0,0
414,1.159241,1
415,0,0
416,0,0
417,0,0
418,0.7561445,1
419,0.01694,1
420,2.270746,1
421,1.849799,1
422,0.009981273,1
423,0,0
424,1.920864,1
425,1.89467,1
426,0,0
427,0,0
428,1.572378,1
429,1.997651,1
430,0,0
431,0,0
432,0.5393671,1
433,1.299665,1
434,2.386216,1
435,0,0
436,0.7357506,1
437,2.161449,1
438,1.495467,1
439,0,0
440,0,0
441,0,0
442,1.907775,1
443,0,0
444,0,0
445,1.913071,1
446,0,0
447,0,0
448,0,0
449,0.001577739,1
450,0,0
451,1.290778,1
452,0,0
453,0,0
454,0,0
455,0.7133539,1
456,0,0
457,0.6904933,1
458,0,0
459,0.2845612,1
460,0,0
461,0,0
462,0,0
463,0,0
464,2.16999,1
465,0.38496,1
466,0,0
467,1.060682,1
468,0,0
469,1.513365,1
470,1.385772,1
471,1.720663,1
472,0.3431326,1
473,0,0
474,0,0
475,0,0
476,0,0
477,0,0
478,0,0
479,0,0
480,0,0
481,1.177775,1
482,0,0
483,1.907811,1
484,1.715297,1
485,0.9944336,1
486,2.40764,1
487,1.330891,1
488,0,0
489,0,0
490,2.318377,1
