Wall time,Step,Value
1755824888.7746816,1500,84.0
1755825003.2026787,2000,101.25
1755825117.5736718,2500,137.0
1755825229.4233742,3000,113.5
1755825342.9154816,3500,189.8333282470703
1755825567.9091725,4500,261.0
1755825677.1291916,5000,173.0
1755825783.0913515,5500,230.0
1755825893.2443438,6000,279.3333435058594
1755826003.784965,6500,217.0
1755826220.7976003,7500,195.60000610351562
1755826330.8716497,8000,264.0
1755826442.9342055,8500,307.3333435058594
1755826558.1862535,9000,218.6666717529297
1755826671.0224295,9500,287.0
1755826784.7652273,10000,153.0
1755827010.3082886,11000,269.0
1755827119.486159,11500,234.0
1755827229.483431,12000,234.5
1755827354.140876,12500,216.0
1755827482.3630972,13000,291.3333435058594
1755827614.9543562,13500,159.3333282470703
1755827838.8446887,14500,245.6666717529297
1755827951.8681123,15000,120.0
1755828063.2730799,15500,265.0
1755828173.4366615,16000,440.0
1755828284.808369,16500,262.5
1755828393.6884348,17000,269.0
1755828503.7166955,17500,247.6666717529297
1755828616.175328,18000,177.3333282470703
1755828839.4393697,19000,306.6666564941406
1755828951.2437449,19500,222.0
1755829060.740502,20000,324.5
1755829171.1653335,20500,142.0
1755829281.3894863,21000,288.0
1755829392.007864,21500,250.6666717529297
1755829505.094527,22000,228.5
1755829617.777335,22500,216.75
1755829729.3786197,23000,91.0
1755829843.243142,23500,177.0
1755829952.7840564,24000,134.0
1755830062.7038622,24500,327.0
1755830280.1006653,25500,262.0
1755830391.7792463,26000,237.60000610351562
1755830504.7409348,26500,317.0
1755830617.73277,27000,262.75
1755830840.9280958,28000,304.6666564941406
1755831059.161528,29000,223.0
1755831190.5826263,29500,204.75
1755831306.3304303,30000,236.0
1755831418.3170223,30500,203.0
1755831529.4065185,31000,253.5
1755831640.729139,31500,202.5
1755831750.0555773,32000,133.0
1755831859.868417,32500,293.0
1755831969.2242422,33000,196.25
1755832077.6307254,33500,113.0
1755832188.37165,34000,131.0
1755832313.6903672,34500,283.0
1755832425.9792273,35000,305.75
1755832537.4026668,35500,124.0
1755832646.2508924,36000,204.0
1755832758.724181,36500,326.5
1755832870.901168,37000,323.0
1755833091.5779102,38000,212.0
1755833188.2813222,38500,158.3333282470703
1755833259.8470812,39000,221.0
1755833331.256166,39500,269.0
1755833421.4286113,40000,138.5
1755833537.8552313,40500,390.0
1755833657.628505,41000,197.1666717529297
1755833773.650958,41500,207.5
1755833888.683094,42000,164.0
1755834003.9061193,42500,78.0
1755834120.001152,43000,278.0
1755834234.0791063,43500,73.0
1755834349.7370946,44000,245.6666717529297
1755834465.6558347,44500,163.0
1755834579.8546107,45000,254.0
1755834698.85341,45500,216.6666717529297
1755834819.5539913,46000,179.6666717529297
1755834935.641938,46500,109.0
1755835173.6807947,47500,205.5
1755835400.3130226,48500,238.3333282470703
1755835515.0496225,49000,265.6666564941406
1755835625.508661,49500,256.0
1755835741.7307374,50000,270.0
1755835867.21096,50500,204.60000610351562
1755835979.8387237,51000,333.0
1755836095.3244946,51500,204.5
1755836212.1030443,52000,178.0
1755836325.7947419,52500,247.0
1755836441.8161802,53000,182.75
1755836559.8861895,53500,209.6666717529297
1755836676.625089,54000,196.0
1755836793.4399254,54500,198.5
1755836910.1887834,55000,121.0
1755837026.2359288,55500,215.5
1755837146.8289814,56000,170.60000610351562
1755837264.2136679,56500,190.5
1755837376.9013698,57000,206.75
1755837490.5478652,57500,134.6666717529297
1755837607.079814,58000,187.0
1755837720.5646038,58500,113.0
1755837832.3007374,59000,157.6666717529297
1755837950.842089,59500,145.0
1755838067.8091888,60000,177.0
1755838297.6566124,61000,170.6666717529297
1755838415.2327902,61500,195.25
1755838528.6293619,62000,172.5
1755838644.636993,62500,194.5
1755838761.8273797,63000,211.5
1755838874.1298149,63500,154.0
1755838990.839723,64000,161.3333282470703
1755839109.0334203,64500,141.1999969482422
1755839222.574138,65000,187.0
1755839338.4080367,65500,160.0
1755839457.180971,66000,147.25
1755839571.3979,66500,149.0
1755839686.5091987,67000,234.6666717529297
1755839804.5542355,67500,160.5
1755839919.8047845,68000,171.3333282470703
1755840034.8656232,68500,91.5
1755840150.69896,69000,217.6666717529297
1755840265.9131844,69500,195.75
1755840380.361474,70000,160.5
1755840498.5738978,70500,169.3333282470703
1755840614.0903058,71000,163.1666717529297
1755840731.181229,71500,180.3333282470703
1755840967.6335304,72500,148.25
1755841081.792217,73000,163.0
1755841199.1241603,73500,167.6666717529297
1755841314.4060118,74000,147.6666717529297
1755841428.427056,74500,189.75
1755841546.1796536,75000,182.8333282470703
1755841665.832952,75500,155.6666717529297
1755841778.2770755,76000,105.0
1755841897.0419621,76500,97.33333587646484
1755842015.2387652,77000,139.5
1755842128.4862258,77500,158.6666717529297
1755842247.6994314,78000,192.5
1755842366.0478165,78500,248.0
1755842478.2629817,79000,202.3333282470703
1755842709.5659099,80000,152.1999969482422
1755842823.6865408,80500,198.0
1755842939.0482626,81000,161.0
1755843056.7115216,81500,148.5
1755843169.507723,82000,56.0
1755843285.5540655,82500,112.33333587646484
1755843401.9005582,83000,188.0
1755843519.2689414,83500,169.60000610351562
1755843635.6612995,84000,120.5
1755843865.8363209,85000,130.60000610351562
1755843982.7304847,85500,164.0
1755844105.0680275,86000,159.0
1755844223.714819,86500,113.5
1755844341.50777,87000,266.0
1755844460.414428,87500,173.0
1755844575.7598853,88000,109.25
1755844688.9684558,88500,222.0
1755844806.6733496,89000,161.6666717529297
1755844924.087587,89500,185.0
1755845036.7649393,90000,123.80000305175781
1755845154.902123,90500,166.1999969482422
1755845273.283038,91000,115.5999984741211
1755845389.578047,91500,111.80000305175781
1755845524.0772572,92000,124.33333587646484
1755845674.2990153,92500,127.66666412353516
1755845813.0545893,93000,116.25
1755845933.8839433,93500,169.6666717529297
1755846048.0908206,94000,147.6666717529297
1755846166.15004,94500,121.33333587646484
1755846285.646931,95000,144.0
1755846402.458784,95500,165.39999389648438
1755846522.4915369,96000,132.0
1755846644.5676415,96500,131.75
1755846760.8463843,97000,116.33333587646484
1755846878.8406465,97500,129.5
1755846998.434263,98000,119.0
1755847116.2116003,98500,154.125
1755847236.4508488,99000,125.0
1755847358.9929688,99500,98.33333587646484
1755847475.6033309,100000,124.33333587646484
